#Clade_name	CSM-7CZ2F	CSM5FZ3N	CSM5FZ3R	CSM5FZ3T	CSM5FZ3V	CSM5FZ3X	CSM5FZ3Z	CSM5FZ42	CSM5FZ44	CSM5FZ46	CSM5FZ4A	CSM5FZ4C	CSM5FZ4E	CSM5FZ4G	CSM5FZ4K	CSM5LLGB	CSM5MCTZ	CSM5MCU4	CSM5MCU8	CSM5MCUA	CSM5MCUC	CSM5MCUE	CSM5MCUG	CSM5MCUK	CSM5MCUQ	CSM5MCUS	CSM5MCUW	CSM5MCUY	CSM5MCV1	CSM5MCV5	CSM5MCVB	CSM5MCVD	CSM5MCVF	CSM5MCVJ	CSM5MCVV	CSM5MCVZ	CSM5MCW4	CSM5MCWA	CSM5MCWI	CSM5MCWK	CSM5MCWM	CSM5MCWS	CSM5MCXB	CSM5MCXF	CSM5MCXX	CSM5MCXZ	CSM5MCYI	CSM5MCYM	CSM5MCYO	CSM5MCYQ	CSM5MCYU	CSM5YRY7	CSM67U9H	CSM67U9P	CSM67U9R	CSM67U9T	CSM67U9V	CSM67U9X	CSM67UAI	CSM67UB5	CSM67UB7	CSM67UB9	CSM67UCU	CSM67UEP	CSM67UET	CSM67UEW	CSM67UF1	CSM67UH3	CSM6J2H9	CSM79HG7	CSM79HGD	CSM79HGF	CSM79HGH	CSM79HGJ	CSM79HGL	CSM79HGN	CSM79HGR	CSM79HGV	CSM79HH2	CSM79HHW	CSM79HJ2	CSM79HJ4	CSM79HJ6	CSM79HJ8	CSM79HJC	CSM79HJI	CSM79HLY	CSM79HM5	CSM79HM9	CSM79HNG	CSM79HNY	CSM79HPM	CSM79HPQ	CSM79HQR	CSM79HQT	CSM7KOKH	CSM7KOKL	CSM7KOKP	CSM7KOMR	CSM7KOMV	CSM7KONS	CSM7KONW	CSM7KONY	CSM7KOQ5	CSM7KOQP	CSM7KOQZ	CSM7KOR4	CSM7KOR8	CSM7KOU7	CSM7KOUJ	ESM5GEYU	ESM5GEYW	ESM5GEYX	ESM5GEYY	ESM5GEZ1	ESM5GEZ3	ESM5GEZ4	ESM5GEZ6	ESM5GEZA	ESM5ME9D	ESM5ME9G	ESM5ME9H	ESM5MEA7	ESM5MEA9	ESM5MEAB	ESM5MEB9	ESM5MEBA	ESM5MEBP	ESM5MEC7	ESM5MEDP	ESM5MEDZ	ESM5MEE2	ESM5MEE6	ESM5MEEJ	ESM718U9	ESM7F5AE	HSM5FZBP	HSM5FZBQ	HSM5FZBR	HSM5FZC2	HSM5MD3L	HSM5MD43	HSM5MD44	HSM5MD47	HSM5MD49	HSM5MD4A	HSM5MD4B	HSM5MD4P	HSM5MD4U	HSM5MD4W	HSM5MD57	HSM5MD59	HSM5MD5B	HSM5MD5D	HSM5MD5F	HSM5MD5H	HSM5MD5K	HSM5MD5X	HSM5MD5Z	HSM5MD6E	HSM5MD6G	HSM5MD6I	HSM5MD6K	HSM5MD6O	HSM5MD6S	HSM5MD6U	HSM5MD7W	HSM5MD7Z	HSM5MD82	HSM5MD87	HSM5MD8A	HSM5MD8B	HSM5MD8D	HSM5MD8F	HSM5MD8H	HSM5MD8J	HSM5MD8L	HSM5MD8N	HSM5MD8P	HSM5MEE5	HSM67VCX	HSM67VDR	HSM67VDT	HSM67VDX	HSM67VFX	HSM67VG2	HSM67VG6	HSM67VGA	HSM67VGE	HSM67VGI	HSM67VIJ	HSM6XRQB	HSM6XRQC	HSM6XRQE	HSM6XRSX	HSM6XRSZ	HSM6XRT2	HSM6XRT4	HSM6XRT6	HSM6XRTA	HSM6XRTC	HSM6XRTE	HSM6XRTG	HSM7CYWS	HSM7CYYR	HSM7CYYV	HSM7CYYZ	HSM7CZ1T	HSM7CZ2J	HSM7CZ2L	HSM7CZ2V	HSM7CZ2X	HSM7J4JT	HSM7J4JV	HSM7J4JW	HSM7J4Q3	HSMA33J1	HSMA33NG	HSMA33P2	MSM5FZ9N	MSM5FZ9Q	MSM5FZ9V	MSM5FZ9X	MSM5FZA2	MSM5LLD6	MSM5LLE3	MSM5LLE9	MSM5LLF2	MSM5LLFG	MSM5LLFK	MSM5LLFM	MSM5LLFO	MSM5LLFU	MSM5LLGD	MSM5LLGF	MSM5LLGH	MSM5LLGJ	MSM5LLGN	MSM5LLGR	MSM5LLH2	MSM5LLH4	MSM5LLH8	MSM5LLHA	MSM5LLHE	MSM5LLHG	MSM5LLHI	MSM5LLHO	MSM5LLHQ	MSM5LLHR	MSM5LLHV	MSM5LLHX	MSM5LLI2	MSM5LLI4	MSM5LLI6	MSM5LLI8	MSM5LLIC	MSM5LLIE	MSM5LLIG	MSM5LLII	MSM5LLIK	MSM5LLIM	MSM5LLIQ	MSM5LLIS	MSM5ZOJY	MSM633FF	MSM6J2JF	MSM6J2JH	MSM6J2M3	MSM6J2N6	MSM6J2PQ	MSM6J2RG	MSM79H52	MSM79H8J	MSM79H94	MSM79H9U	MSM79HBX	MSM79HCN	MSM79HD6	MSM79HD8	MSM79HF1	MSM9VZFJ	MSM9VZJF	MSM9VZJJ	MSM9VZLX	MSM9VZM4	MSM9VZMQ	MSM9VZN4	MSM9VZNV	PSM6XBQM	PSM6XBRK	PSM6XBRM	PSM6XBS2	PSM6XBS4	PSM6XBS6	PSM6XBSC	PSM6XBSE	PSM6XBSG	PSM6XBTF	PSM6XBTH	PSM6XBTJ	PSM6XBTN	PSM6XBTZ	PSM6XBVY	PSM6XBW1	PSM7J13U	PSM7J13Y	PSM7J143	PSM7J149	PSM7J19X	PSM7J1B3	PSM7J1BN	PSM7J1C2	PSM7J1CK	PSM7J1CO	PSM7J1CS	PSMA2651
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_4_56FAA	0	0	0.02059	0	0	0	0	0	0	0	0	0	0	0.0018	0.02002	0	0	0	0.08803	0.02741	0.34617	0.04014	0	0	0.01959	0	0.00179	0	0	0	0	0.03155	0.05795	0	0.10011	0	0	0.01514	0.14402	0	0	0	0.00061	0	0	0.00225	0	0	0	0	0	0.00479	0	0	0	0.00761	0.00643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04959	0.00284	0.01045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00471	0	0.02054	0	0	0.00264	0	0	0	0	0	0	0	0	0	0.17747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03972	0	0	0	0	0	0	0	0	0.03727	0.11312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00863	0	0	0	0	0.00616	0.00291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00152	0	0	0	0	0	0	0	0	0	0	0	0	0.00409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	68.56797	79.58637	87.48954	88.94515	90.35524	87.61371	82.73573	67.12892	72.85218	91.07539	85.0417	83.37814	68.87073	51.86602	54.12691	12.23614	51.77318	78.42069	41.16444	76.97971	67.7371	57.18068	50.84455	31.47648	30.21987	34.8899	52.82195	44.10948	72.04371	47.20144	78.93481	79.81996	85.28775	86.102	67.59148	87.2015	88.66827	4.09418	91.48251	63.42465	73.74115	0	34.55674	39.52934	53.75775	39.15191	43.96362	38.83621	30.06057	34.17319	5.90688	92.95796	5.15577	58.51774	71.68134	69.82839	61.61604	65.3057	0	73.50658	62.1715	77.22197	44.59632	33.26589	34.12578	11.81568	28.22269	48.51271	50.2611	30.2855	48.29976	41.64732	55.55764	62.13442	64.59836	14.14738	52.30081	53.96759	38.72787	58.16394	68.95266	70.74075	36.69607	49.51635	50.88579	42.69966	81.71673	47.97913	21.59478	39.26376	61.33807	28.97539	9.1978	16.16608	22.27203	78.14926	61.67119	60.09791	15.54282	38.10005	5.72996	31.40511	2.94729	24.90495	0	67.11906	69.23989	66.37433	72.69302	89.85276	49.95314	18.65127	27.95149	63.54938	56.88437	53.74054	57.74361	20.18717	36.36795	63.79848	59.48399	49.84886	33.45236	62.11856	51.01434	32.0307	65.71277	36.11193	58.22962	68.0548	63.67382	35.76871	25.52159	46.64716	42.21281	36.20553	15.8131	18.69556	18.07504	22.24419	29.73589	70.76695	1.33698	18.33387	19.89188	7.0536	17.44031	59.94359	80.70466	90.37062	45.06543	48.89193	50.20747	38.12113	12.85685	20.62088	4.47671	41.73418	82.74038	74.83315	100.0	76.58386	64.80792	61.16291	51.60068	52.33136	7.4927	68.90787	17.70502	42.57035	34.92074	9.50186	6.59374	51.1949	48.40756	49.13625	5.87894	32.43485	12.46775	74.95733	63.13077	60.79616	70.92317	27.13241	28.30884	76.41407	50.47789	38.00679	8.33056	25.48823	15.54844	45.35055	65.03671	7.62813	34.21347	52.53105	64.78905	49.85172	17.06876	20.63949	12.38273	20.74247	8.41834	56.60296	33.61733	10.47512	12.80163	71.91007	62.64533	47.26301	79.1089	17.75584	15.44041	8.71607	46.74141	33.74748	27.32771	82.77374	38.45762	1.42218	4.22778	0	0.14312	0	59.79004	0.29346	0.59742	6.67348	28.30753	71.36817	72.03128	82.04832	78.16476	65.73799	61.62424	60.91718	31.87053	45.0782	33.41332	3.12359	9.48648	8.27021	12.08925	44.05283	58.11945	45.98118	44.87136	70.10666	60.90443	48.32093	48.77233	73.66519	50.85792	69.41823	75.80727	44.2399	52.63869	47.44078	78.51856	56.33263	45.21109	76.72313	6.96995	0	0.08941	37.12772	10.975	20.19243	3.4953	15.88644	50.08102	11.2345	49.24692	82.54331	15.252	40.29599	43.12839	68.49063	10.21002	21.50392	71.82582	6.23365	59.96877	70.96384	74.97585	55.20834	64.82592	48.48966	58.61054	71.66656	70.71659	44.45951	16.58652	64.23052	49.56983	31.91741	55.81556	55.72704	57.68128	20.29905	47.66133	67.94746	34.73374	13.52677	83.35055	74.85831	83.7738	55.14064	0	15.40664	0	86.80165	67.56261	91.55369	70.26736	66.25368
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9073	0	5.10078	0	0	0	2.06758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15177	0.03429	0	0	0.10109	0	0	0	0	0	0	0	0	0	0.00061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02621	0	0	0	0	0	0	0	0	8.37446	0.00328	0.0829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00438	0	0	0	0	0	0	0	0	0	0	0	0.04589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29386	0.09206	0	0.10576	0	0	0	0	0	0	0.13728	0	0.0277	0.04234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01258	0.66761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacteriaceae_noname	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12105	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_stomatis|t__GCF_000147675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04643	0	0	0.31232	0.02418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.82097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	0.29811	0.14639	0.03946	0.07783	0.01635	0.11963	0.04553	0.59926	0.25282	0.0822	0.03955	0.00651	0.19036	0.38629	0.72458	0.13909	0.6148	0	0.20063	0.02877	0.01725	0.10375	0.88353	0.25259	0.38136	0.22397	0.0415	0.12995	0.67418	0.42654	0.00402	0.10437	0.10944	0.17422	0.40926	0	0.01413	0.01931	0.01364	0.02789	0.17595	0	0.18399	0.2519	0.05561	0.08591	0.55047	0.09423	0.54057	0.21311	0.07838	0	0.10351	0.05385	0	0.33514	0	0.32071	1.1646	0.12775	0.0181	0.0411	0.00663	1.23061	0.33549	0.20189	0.60654	0	0.10927	0.47583	0.04987	0.0351	0.02991	0	0.76205	0.13447	0	0.05248	0.10213	0	0.12182	0.01805	0.04348	0.01387	0.04951	1.07139	0	0	0.37201	0.04442	0.08376	0.13214	0.02469	0.58087	0.67021	0.0098	0.18223	0.09126	0.5242	0.19505	0.00756	0.07172	0	0.44637	0	0	0.0084	0	0.0264	0.2694	0.28789	0.52597	0.53222	0.07201	0.06024	0.02949	0.12107	0.67247	0.25511	0.03844	0	0.04071	1.0056	0.07693	0.19044	0.92879	0	0.92726	0.03422	0.07047	0.09066	0.37793	0.05292	0.10965	0.53093	0.17855	0	0	0	0	0.8128	0.0934	2.03566	0.59509	0.0861	0	0	0.05653	0.02004	0.0107	0.48433	0.20849	0.11529	0.9263	0.96999	0.07534	0	1.87873	0	0.03935	0	0.12562	0.21319	0.04546	0.20742	0.16745	0	0.04615	0.19978	0.2126	0.66723	0.25778	0.0189	0.20421	1.22524	0.21981	0.08548	0.05907	0.11263	0.04714	0	0.1614	0.0779	1.5931	0.60112	0.00812	1.24455	0.20161	0.8622	0.07605	0.20367	0.21913	0.10663	0	0.5322	0.27257	0.14916	1.19432	0.93523	0.28488	0.12726	0.32266	0.01684	0.32682	0.13738	0.03995	0.20682	0.16167	0.18541	0.91102	0.05022	0.7584	0.04283	0.09913	0.02237	0.1387	0.32928	0.12432	0.1364	0.03205	0	0.19544	0.88112	0.22908	0.00466	0	0	0.68876	0.03656	1.75713	0.36113	0.37291	0.80815	0.00451	0.04459	0.1127	0.11234	0.0087	0.08902	0.81064	0.02948	0.01138	0.04202	0	0.05023	0.0297	0.02627	0.03042	0.48882	0.19467	0.01015	0.01679	0.00628	0.0132	0.00642	0.08797	0.39438	0.22087	0	0.53909	1.42374	0	0.02058	1.2674	0.71311	0.17825	0.03646	0.12037	0.42751	3.93342	0.01745	0.04597	0.16829	0.01801	0.24367	0.16225	0.03819	0.06789	0.00784	0.71205	0.04757	9.55706	0	0.00612	0.48492	0.01144	0.08664	0.37117	0.09994	0.17011	0.06176	0.61812	1.65853	0	0.51509	0.17848	0.46322	0.44119	0.1862	0.12377	0.32661	0.02027	0	0.15285	0	0	0	0	0	0.04656	0	0	0.26467	0	0	0.23714
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hylemonae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.38456	0	0	0	0	0	0	0	0	0	0.46962	0	0.38845	0.27023	0.02551	0	0.12955	0	4.63647	1.04964	0.65413	0.7132	0.0622	0.10788	1.47882	0.26376	1.18481	0.72548	0	0	0	0.07258	0	0	0	0	0	0.01196	0	0.63913	0.06711	0	0.12354	0.04007	0.57	0.00901	0	0	0.05337	0	0	0	0	0	0	0	0	0.04496	0	0.08076	0.79793	0	0	0	0	0	0	0	0.16908	0	0	0	0	0	0	0	0.10125	0.06751	0.4698	0.51331	0.16246	1.35438	0.32339	0.10803	0.06909	0.19513	0	0.11786	0.01166	0	0	0	0	0	0.06027	0.20736	0.25101	0.97615	0	0.04359	0	0.00322	0	0	0	0.14806	0.12792	0.18869	0.02949	0	0	0.66272	0.03876	0.5875	0	0	0	0.09809	0	0.31728	0.21433	0	0	0	0	0.31602	0.52206	0	0.12622	0.05128	0.39178	0.07384	0.25561	0	1.2728	0.07219	0.21789	0	0.20669	0.29082	2.69348	0.02957	0	0	0	0	0	0.01559	0	0	2.5184	0.81038	0.22283	1.15634	3.41205	0.53967	0.06233	0.04683	0	0	0	0.30873	0.84194	0	0	0.02809	0.02991	0.18619	0.30792	0.09257	0.57531	0.43114	0.24732	0.36584	0.07323	0.87046	0.08657	0.14925	0.34464	0.06453	0	0.00648	0.01228	0.18455	3.11465	0.20092	0.30618	0.50399	2.69021	0.6494	0.89598	0	0	0	2.3332	0.84142	1.70076	1.15528	7.09128	0.62697	0.96281	0.92275	0.23913	0.06347	0.15209	0.61067	1.02346	0.20646	2.92129	1.13552	0.38606	0	0.17351	0	1.07316	0.01806	0.49779	0.79654	1.22766	0	0.02267	0	0	0	0.00627	0	0	0	1.73141	0	0	0	0	0.22975	0.1502	0.12828	0.01065	0.21348	1.7847	0	0.04487	0.00236	0.01662	0	0.11484	0.17363	0.58165	0.01363	2.16178	1.20259	0.05333	0.06249	0.06086	0.10797	0.04045	1.01164	0.03742	0.02653	0	0	0.02373	0	0.00268	0	0	0.01338	0.036	0.01751	0	0.26746	0	0.05037	0.47714	0.25742	0.29465	0.07555	0	0	0.07368	0.18959	0	0	0	0.36141	0.23313	0.08779	0.09786	0	0.25599	0.28904	0.1195	0	0	0	0	0	0	0.02203	0.06784	0	0.05045	0.19181	0.22719	0.12584	0	0	0	0	1.34942	0.0378	0.18124	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0	0	0.0094	0	0	0	0	0	0	0	0	0	0	0	0	0.04086	0.0537	0	0.00069	0	0	0.00035	0.15851	0.68974	0	0	0	0	0	0	0	0.00527	0	0	0	0	0	0	0	0	0	0	0	0.00253	0	0	0	0	0	0	0	0	0	0	0	0	3.59599	0	0	0	0	0	0	0	0	0	0	0	0.56874	0	0	0	0	0	0	0	0	0	0.62042	0	0	0	0	0	0	0.0523	0	0	0	0	0	0	0	0	0	0	0.03218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94847	1.85511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67832	0	0	0	0	0	0	0	0	0	0	0	0.07478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10326	0	0	0	0	0	0	0	0	0	0	0	0	0.03089	0	0	0	0	0	0	0.02055	0	0	0	0.27959	0	2.95719	0	0.22079	0	0.11555	0	0	0.63393	0.54725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11072	0.12758	0.07093	0	0.32674	0.2254	0.6101	0.26843	0.0445	0.72576	0.16097	0.5631	0.36148	0.56512	0.52721	0.34142	0.11485	0.13602	0	0	0	0	0.03183	0.20668	0.07029	0	0.02866	0.55448	0.09825	0.0963	0	1.76935	0.24889	0	0.01772	0.33893	0	0	0.00498	0.2515	0	0	0.12332	0	0	1.72145	0.61516	0	0	0.01089	0.06397	0.08969	0	0	0.00436	0	0	0.02213	0.07999	0	0.10314	3.03278	1.06449	0	0	0	0	0.04842	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum|t__GCF_000173435	0.20489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04218	0	0.09152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10482	0	0	0	0	0	0.06257	4.67199	0	0.01512	0.02953	0.00706	0	0	0	0.29854	0.00156	0.08585	0.38654	0.31596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113	0.10623	0	0	0	0	0	0	0	0	0	0	0	0	4.76765	0.04394	0.0015	0.14994	0	0.00805	0	0	0	0	0	0.36644	1.21775	0.1631	0.00176	4.60667	0	0	0	0	0.16403	0	0	0	0.14797	0.19769	0.24829	0	0.25178	0	0	0	0.30389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38752	0	0	0	0	0.03052	0	0	0	0	0	0	0	0.01009	0.15092	0	0.36022	1.65183	0	0.00776	0	0	0.63607	0.31609	0.65093	0.04539	0	0	0.19032	0	0	0	0	0	0.29272	0	0	0.10609	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_unclassified	0	0.05382	0.01489	0	0.00067	0	0	0	0	0	0	0.00651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21171	0.00255	0.02207	0.04612	0	0	0	0.01413	0	0.00586	0	0	0	0	0.01948	0.01379	0.08591	0	0	0	0	0.07838	0	0	0.05385	0	0	0	0	0	0.04439	0.01362	0.0411	0	0	0	0	0	0	0	0.47583	0.02895	0.03157	0.02991	0	0.43828	0.10891	0	0	0	0	0.0869	0	0.02619	0.01161	0.00835	0.14623	0	0	0	0.04442	0	0.13214	0.02469	0.24328	0	0.00166	0	0.02098	0	0	0.00756	0.03035	0	0	0	0	0.0084	0	0	0	0.28789	0	0.14271	0	0.06024	0.0272	0.01331	0	0.00993	0	0	0	0.4863	0	0.10899	0	0	0.91286	0.03105	0.05619	0	0	0	0.06316	0.01285	0	0	0	0	0	0	0	0	0	0.02495	0	0	0	0.02004	0.0107	0	0	0	0.67378	0	0.07534	0	0.39175	0	0	0	0.04212	0.00509	0.04546	0	0	0	0.03914	0	0	0	0	0.0189	0	0	0	0.06004	0	0	0.04714	0	0	0	0	0	0	0	0.06731	0	0	0.05221	0	0.10663	0	0	0	0	0	0	0	0	0	0.00614	0	0	0.03995	0.0835	0	0.14324	0	0.01666	0	0.03634	0.05015	0	0	0	0	0	0.03205	0	0	0.26282	0	0	0	0	0.10286	0	0	0.24597	0	0	0	0	0.00574	0	0	0	0	0	0	0	0	0.03196	0.02619	0.01585	0.00546	0	0	0	0	0	0	0.00169	0	0	0	0	0	0	0	0.01825	0	0.17049	0	0	0	0	0	0.01382	0.04597	0	0.01801	0	0	0.03819	0.06789	0	0	0.02527	0	0	0.00612	0.48492	0	0.06483	0	0.05734	0	0.04893	0	0	0	0	0	0.20235	0	0	0.12377	0	0	0	0	0	0	0	0	0	0.03997	0	0	0	0	0	0
